130400	河北省	邯郸市	61.182.168.0/23
130400	河北省	邯郸市	61.234.27.0/24
130400	河北省	邯郸市	61.235.132.0/24
130400	河北省	邯郸市	61.235.140.0/22
130400	河北省	邯郸市	101.23.128.0/17
130400	河北省	邯郸市	101.26.0.0/17
130400	河北省	邯郸市	101.28.128.0/17
130400	河北省	邯郸市	101.73.128.0/18
130400	河北省	邯郸市	106.9.16.0/22
130400	河北省	邯郸市	106.112.0.0/19
130400	河北省	邯郸市	106.115.0.0/16
130400	河北省	邯郸市	106.117.128.0/18
130400	河北省	邯郸市	106.119.64.0/18
130400	河北省	邯郸市	110.98.128.0/18
130400	河北省	邯郸市	110.248.0.0/16
